event_slug,title,category,tags,end_date,days_to_end,start_date,num_markets,open_markets,volume_24h,volume_total,liquidity,open_interest,competitive,comment_count,sub_market_slugs,condition_ids,description,polymarket_url
billboard-200-1-album-week-of-may-30,Billboard 200 #1 Album Week of May 30,music,music|celebrities|song,2026-05-25T00:00:00Z,4,2026-05-19T19:54:19.387598Z,21,21,6240.75,6240.75,12747.14,4669.45,0.815,0,will-dandelion-ella-langley-be-the-billboard-200-1-album-for-the-week-of-may-30|will-the-great-divide-noah-kahan-be-the-billboard-200-1-album-for-the-week-of-may-30|will-brown-chris-brown-be-the-billboard-200-1-album-for-the-week-of-may-30|will-album-h-be-the-billboard-200-1-album-for-the-week-of-may-30|will-album-b-be-the-billboard-200-1-album-for-the-week-of-may-30|will-album-d-be-the-billboard-200-1-album-for-the-week-of-may-30|will-album-e-be-the-billboard-200-1-album-for-the-week-of-may-30|will-album-g-be-the-billboard-200-1-album-for-the-week-of-may-30|will-maid-of-honor-drake-be-the-billboard-200-1-album-for-the-week-of-may-30|will-album-i-be-the-billboard-200-1-album-for-the-week-of-may-30|will-im-the-problem-morgan-wallen-be-the-billboard-200-1-album-for-the-week-of-may-30|will-the-art-of-loving-olivia-dean-be-the-billboard-200-1-album-for-the-week-of-may-30|will-album-a-be-the-billboard-200-1-album-for-the-week-of-may-30|will-album-c-be-the-billboard-200-1-album-for-the-week-of-may-30|will-album-f-be-the-billboard-200-1-album-for-the-week-of-may-30|will-another-album-be-the-billboard-200-1-album-for-the-week-of-may-30|will-iceman-drake-be-the-billboard-200-1-album-for-the-week-of-may-30|will-greengreen-cortis-be-the-billboard-200-1-album-for-the-week-of-may-30|will-habibti-drake-be-the-billboard-200-1-album-for-the-week-of-may-30|will-album-k-be-the-billboard-200-1-album-for-the-week-of-may-30|will-album-j-be-the-billboard-200-1-album-for-the-week-of-may-30,0x881f425519d73788b598610893b5644a2fe20dfce141a516e95a7eb944ffe282|0xd3675fae0cbc553ff6b916f4a273228a571df388275fe7d62f3641243c806681|0x2148fe0ef803da16a5bcd5fc9b848c2f3d301b5ae23783d4277d926056f65cdb|0xdee536075eb6a112cd9727b44b05a4a28a6c4a4f295b90716a0171a502886a00|0xd4d0ecc7226779a039a51a3af7fa98c54fae0c9f98e1c7886c8c6077ba4a96db|0x40aa404211e045dce1b00307722eac57c5a2669d4d1ea7fecabb97bd50a3fed0|0xdc99de88d1f68cc20da76426e0870734bf3a407e01cd906e1d0c7df59ec6b61d|0xb819a120d8ae9cff9c39201290a2ddccc321b57fbd1fa046326471e8c1985a41|0xb0709d160abff50b027c89dee20ad3b6d5956f8f8d7e87bae5d40493934a4ece|0x94cbb3606db502e053b86415e24402399540340ddc938b7e4d239d9cf4bbe621|0x5feac86be15e1d6e153c7291ac0cfd561d9e3c592ae86a1b99c2b994f4830f04|0x7d3af9c8f2dd814b3da0781e90c10d2ed4a2809883f07b2aa4bc91730a5d9ced|0x9c414095c4eab8dc6f674b0a7d8d6b0306595e7ae3b10ec9fc96fa1428bb829b|0x60febdc3697038335ee8f7ac9d33bbd4161fcd262393ee31e03ea607aaf86ecd|0x96bfb07f52faf0189ff839b92d903fe541579d4c0f5a4416463930533303a1db|0x2bdfebd891f730363ca5a1efb692285cce39a87c863209489cb4e7296217d675|0xa2c253ffe295412abbe13672b10963e7110ecbeca8071608e97805596f431e9b|0xa866e88fd1a5a26118056d573111fbebba5797685a29c4399b3c76ec2a78b831|0x1a457122fea800e57dfdb1b51280f42f051303d0c58d5a39f6faa461889274c9|0xfe127720393e81350cf20c51fdd905dee4c5d7fee8803954c1b69067f2cdef05|0x4ef3522ca4b8583fa907a17a1c515ef3ddd4dbfb2fbf0a281ea9d20f19c1e702,"Billboard updates the Billboard 200 albums chart each Tuesday (with adjusted release schedules on some holiday weeks), reflecting data from the previous week (Friday-Thursday). Each Billboard chart is then dated “Week of (date of the upcoming Saturday)”. This market will resolve according to the num",https://polymarket.com/event/billboard-200-1-album-week-of-may-30
how-many-spots-will-drake-have-in-the-billboard-top-10,How many spots will Drake have in the Billboard top 10?,music,album|song|billboard|celebrities|music|iceman|drake|rewards-50-4-5-20,2026-05-30T00:00:00Z,9,2026-04-23T22:07:36.499766Z,11,11,9388.81,20984.75,30758.31,7152.37,0.867,1,will-drake-have-exactly-0-songs-in-the-billboard-top-10|will-drake-have-exactly-2-songs-in-the-billboard-top-10|will-drake-have-exactly-4-songs-in-the-billboard-top-10|will-drake-have-exactly-6-songs-in-the-billboard-top-10|will-drake-have-exactly-8-songs-in-the-billboard-top-10|will-drake-have-exactly-10-songs-in-the-billboard-top-10|will-drake-have-exactly-1-song-in-the-billboard-top-10|will-drake-have-exactly-3-songs-in-the-billboard-top-10|will-drake-have-exactly-5-songs-in-the-billboard-top-10|will-drake-have-exactly-7-songs-in-the-billboard-top-10|will-drake-have-exactly-9-songs-in-the-billboard-top-10,0xa7f5c8d8a76a47b5a186e2a870ab08f37267d91a80d2943cd42ece15b650b788|0x72564eed2e0f00531e24e869ce2d20d0c65d6391b0f77aa342887a780f4c67eb|0x82b14107e82335310bcadfeedbf73eeb733d8381dd8101c8ac32436a8792cfc6|0x72a4126fc16420ea3ffb677b654aecbc3b37ef89f07ffe2a5bd9f120cfaef9e9|0x0e7a50076d5a169c985f6efb4f2fc39b348f18e4223869d86ab267fc28731f74|0x067c990fdaf8810f1153718f2de32909ec08f08b32b405852e52f7ad7b699057|0x5d0d299bcff343c0443ef852dfa083d22a73d6caefb76fbed10af6ae1540f983|0xa45de4471fdaf3db6b1303e7783aad5f23d7bef2aed500cbb0cc3cd42a51fb9d|0xfaf304c3da61ba7dbd4eff0a5b5075cc34dbb4c6b16c92a2ce44e00e3f9b0f00|0xae3d7605fc4ef605c094debcf4d981d98fba36e61db7c5d5c2a4204bb093f83b|0x126d0b85207cb7924f27a7e88465487f5c6cb2450edfcc343cf01fcb5264ad9a,"This market will resolve according to the number of spots songs by or featuring Drake hold in the top 10 spots of the Billboard Hot 100 chart for the week titled ""Week of May 30, 2026"". A qualifying song must credit Drake as an artist. This market will resolve as soon as the relevant chart is publis",https://polymarket.com/event/how-many-spots-will-drake-have-in-the-billboard-top-10
